order_id,cancellation_reason_id,cancellation_reason
165496,63," Customer does not have cash Other"
165492,63," Cash Issue Other"
165489,55,"SKU's NA"
165485,55,"SKU's NA"
165485,55,"SKU's NA"
165480,63," Cash Issue Other"
165473,53,"Late Delivery"
165471,55,"SKU's NA"
165469,63," Cash Issue Other"
165469,63," Cash Issue Other"
165463,63," Shop Close Other"
165463,52," Road Block  Other"
165463,63," Shop Close Other"
165463,49,"Driver got late"
165463,63," Shop Close Other"
165459,53,"Late Delivery"
165456,57," No Service Area Other"
165452,55,"SKU's NA"
165452,55,"SKU's NA"
165452,52," mobile issue Other"
165450,57," No Service Area Other"
165444,55,"SKU's NA"
165434,63," shop closed Other"
165430,55,"SKU's NA"
165419,52," mobile issue Other"
165419,57," help line py cancel kr diya tha Other"
165413,63," Shop Close Other"
165413,63," Shop Close Other"
165408,63," Shop Close Other"
165396,53,"Late Delivery"
165386,53,"Late Delivery"
165378,52," Road Block Other"
165378,57," Tech Issue Other"
165369,53,"Late Delivery"
165369,53,"Late Delivery"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165362,63," Cash Issue Other"
165346,53,"Late Delivery"
165343,53,"Late Delivery"
165338,61,"Customer Claims That He Hasn't Placed The Order"
165331,57," Location Issue Other"
165326,63," Shop Close Other"
165325,63," Cash Issue Other"
165320,53,"Late Delivery"
165315,57," No Service Area Other"
165313,55,"SKU's NA"
165304,63," Shop Close Other"
165272,53,"Late Delivery"
165265,53,"Late Delivery"
165259,63," order cancel payment issue Other"
165252,57," no service area Other"
165242,56,"Damaged/short expiry"
165236,53,"Late Delivery"
165236,53,"Late Delivery"
165233,63," Cash Issue Other"
165230,53,"Late Delivery"
165213,60,"Customer Has Already Purchased It From Somewhere Else"
165212,53,"Late Delivery"
165204,57," order cancel location  issue Other"
165197,57," order cancel shop close Other"
165180,53,"Late Delivery"
165168,53,"Late Delivery"
165164,53,"Late Delivery"
165161,53,"Late Delivery"
165145,53,"Late Delivery"
165143,53,"Late Delivery"
165137,53,"Late Delivery"
165129,53,"Late Delivery"
165126,52," office sy bula liya tha Other"
165126,49,"Driver got late"
165125,53,"Late Delivery"
165114,56,"Damaged/short expiry"
165111,57," No Service Area Other"
165100,57," No Service Area Other"
165100,52," office sy bula liya tha Other"
165099,53,"Late Delivery"
165067,53,"Late Delivery"
165066,63," Shop Close Other"
165056,63," Cash Issue Other"
165056,52," office sy bula liya tha Other"
165048,63," Order Cancel fake order punch by customer Other"
165048,57," Fake Order Other"
165013,55,"SKU's NA"
165008,57," no service area Other"
165004,61,"Customer Claims That He Hasn't Placed The Order"
164988,53,"Late Delivery"
164974,53,"Late Delivery"
164948,57," No Service Area Other"
164907,53,"Late Delivery"
164875,63," Cash Issue Other"
164856,63," Order Cancel Payment issue Other"
164845,57," no service area Other"
164845,57," no service area Other"
164845,52," office sy bula liya tha Other"
164845,57," late delivery Other"
164824,57," no service area Other"
164824,52," office sy bula liya tha Other"
164814,53,"Late Delivery"
164767,57," No Service Area Other"
164767,52," office sy bula liya tha Other"
164766,57," No Service Area Other"
164766,52," office sy bula liya tha Other"
164764,55,"SKU's NA"
164760,57," No Service Area Other"
164748,63," order cancel rate issue Other"
164723,53,"Late Delivery"
164712,63," shop close Other"
164709,63," Shop Close Other"
164683,57," No Service Area Other"
164680,49,"Driver got late"
164680,52," office sy bula liya tha Other"
164679,49,"Driver got late"
164679,52," office sy bula liya tha Other"
164677,52," office sy bula liya tha Other"
164677,55,"SKU's NA"
164668,52," office sy bula liya tha Other"
164668,63," Shop closed and customer not responding Other"
164663,61,"Customer Claims That He Hasn't Placed The Order"
164627,52," office sy bula liya tha Other"
164627,57," No Service Area Other"
164623,63," Shop Close Other"
164611,49,"Driver got late"
164611,52," office sy bula liya tha Other"
164609,49,"Driver got late"
164609,52," office sy bula liya tha Other"
164608,63," order  cancel shop close  Other"
164607,57," No Service Area Other"
164601,63," retail issue Other"
164586,63," Shop Close Other"
164583,63," Cash Issue Other"
164568,52," office sy bula liya tha Other"
164568,57," late delivery Other"
164559,53,"Late Delivery"
164543,57," No Service Area Other"
164506,57," No Service Area Other"
164463,61,"Customer Claims That He Hasn't Placed The Order"
164461,53,"Late Delivery"
164460,53,"Late Delivery"
164434,63," Shop Close Other"
164421,57," No Service Area Other"
164421,52," office sy bula liya tha Other"
164409,63," order cancel payment issue Other"
164399,63," order cancel fake order punch by customer Other"
164394,57," No Service Area Other"
164390,57," No Service Area Other"
164385,57," No Service Area Other"
164378,57," No Service Area Other"
164367,63," order cancel fake order punch Other"
164347,53,"Late Delivery"
164345,52," office sy bula liya tha Other"
164345,57," No Service Area Other"
164329,53,"Late Delivery"
164313,55,"SKU's NA"
164306,57," No Service Area Other"
164286,52," wrong location Other"
164286,52," wrong location Other"
164286,52," office sy bula liya tha Other"
164284,55,"SKU's NA"
164268,57," No Service Area Other"
164265,57," No Service Area Other"
164263,52," Wrong Location Other"
164263,55,"SKU's NA"
164224,53,"Late Delivery"
164207,53,"Late Delivery"
164206,57," No Service Area Other"
164204,53,"Late Delivery"
164192,57," No Service Area Other"
164192,57," No Service Area Other"
164178,53,"Late Delivery"
164172,57," no service area Other"
164172,52," office sy bula liya tha Other"
164166,63," order cancel payment issue Other"
164119,63," shop close Other"
164103,63," Shop Close Other"
164103,46,"Shop Closed"
164101,55,"SKU's NA"
164094,53,"Late Delivery"
164084,63," order cancel shop close on sunday Other"
164079,57," No Service Area Other"
164069,61,"Customer Claims That He Hasn't Placed The Order"
164067,63," Shop Close Other"
164051,57," No Service Area Other"
164034,55,"SKU's NA"
164029,53,"Late Delivery"
164025,53,"Late Delivery"
164024,57," No Service Area Other"
164021,57," No Service Area Other"
164012,55,"SKU's NA"
164006,57," no service area Other"
163997,63," cash issue Other"
163997,52," Snatching Other"
163995,63," orer cancel fake order punch by Onboarding agent Other"
163992,63," order cacnel rate issue of jam e shirin Other"
163988,57," no service area Other"
163983,55,"SKU's NA"
163982,57," order cancel shop close customer not attend call Other"
163976,53,"Late Delivery"
163975,55,"SKU's NA"
163964,53,"Late Delivery"
163962,55,"SKU's NA"
163953,57," incomplete order Other"
163946,57," no service area Other"
163946,57," no service area Other"
163945,53,"Late Delivery"
163941,53,"Late Delivery"
163940,53,"Late Delivery"
163935,55,"SKU's NA"
163928,53,"Late Delivery"
163921,53,"Late Delivery"
163918,53,"Late Delivery"
163915,55,"SKU's NA"
163910,59,"Shop Closed And Customer Not Responding"
163902,53,"Late Delivery"
163897,55,"SKU's NA"
163894,57," order cancel location issue Other"
163891,55,"SKU's NA"
163889,57," No Service Area Other"
163879,53,"Late Delivery"
163873,55,"SKU's NA"
163870,63," cash issue Other"
163863,63," Shop closed and customer not responding Other"
163860,57," no service area Other"
163858,53,"Late Delivery"
163856,63," Order cancel shop close Other"
163854,53,"Late Delivery"
163843,57," no service area Other"
163840,57," No Service Area Other"
163836,53,"Late Delivery"
163835,57," Order Cancel location issue Other"
163830,55,"SKU's NA"
163825,57," No Service Area Other"
163824,57," order cacnel shop close not attend call Other"
163821,57," order cancel shop close  customer not attend the call Other"
163820,57," No Service Area Other"
163818,55,"SKU's NA"
163813,55,"SKU's NA"
163812,57," No Service Area Other"
163805,53,"Late Delivery"
163803,53,"Late Delivery"
163799,53,"Late Delivery"
163791,63," order cancel shop close personal issue Other"
163790,57," No Service Area Other"
163789,63," order cancel payment issue Other"
163787,55,"SKU's NA"
163784,57," incomplete order Other"
163782,57," no service area Other"
163779,57," order cancel shop close  customer not attend the call Other"
163765,53,"Late Delivery"
163761,57," No Service Area Other"
163758,55,"SKU's NA"
163757,59,"Shop Closed And Customer Not Responding"
163756,63," Order Cancel fake order punch by onboarding agent Other"
163753,53,"Late Delivery"
163750,57," No Service Area Other"
163748,63," cash issue Other"
163740,57," No Service Area Other"
163738,55,"SKU's NA"
163736,57," order cancel location issue Other"
163726,57," incomplete order Other"
163719,57," order cancel location issue Other"
163712,57," order cancel location issue Other"
163709,63," cash issue Other"
163709,63," cash issue Other"
163708,57," order cancel location issue Other"
163704,57," order cancel location issue Other"
163699,55,"SKU's NA"
163693,59,"Shop Closed And Customer Not Responding"
163683,53,"Late Delivery"
163669,57," no service area Other"
163666,53,"Late Delivery"
163664,63," order cancel shop personall issue Other"
163643,57," no service area Other"
163640,57," no service area Other"
163638,55,"SKU's NA"
163636,57," no service area Other"
163635,55,"SKU's NA"
163604,57," No Service Area Other"
163600,55,"SKU's NA"
163598,55,"SKU's NA"
163597,57," No Service Area Other"
163594,55,"SKU's NA"
163590,57," No Service Area Other"
163580,55,"SKU's NA"
163579,57," No Service Area Other"
163576,52," Area And Signal issue Other"
163576,57," no service area Other"
163565,63," Quality issue Other"
163563,57," No Service Area Other"
163560,63," order cancel payment isuse Other"
163555,59,"Shop Closed And Customer Not Responding"
163555,52," Area And Signal issue Other"
163549,55,"SKU's NA"
163535,52," Area And Signal issue Other"
163535,57," no service area Other"
163531,55,"SKU's NA"
163528,55,"SKU's NA"
163522,57," incomplete order Other"
163518,53,"Late Delivery"
163507,57," No Service Area Other"
163506,55,"SKU's NA"
163500,57," order cancel shop close  customer not attend the call Other"
163495,55,"SKU's NA"
163493,53,"Late Delivery"
163491,53,"Late Delivery"
163472,55,"SKU's NA"
163466,57," No Service Area Other"
163443,53,"Late Delivery"
163441,53,"Late Delivery"
163428,57," order cancel shop close no answering Other"
163427,53,"Late Delivery"
163419,57," no service area Other"
163415,55,"SKU's NA"
163401,57," No Service Area Other"
163399,60,"Customer Has Already Purchased It From Somewhere Else"
163396,55,"SKU's NA"
163390,53,"Late Delivery"
163389,53,"Late Delivery"
163377,57," order cancel location issue Other"
163368,55,"SKU's NA"
163365,63," order cancel shop close due to death in family Other"
163365,63," order cancel shop close due to death in family Other"
163365,63," order cancel shop close due to death in family Other"
163365,63," order cancel shop close due to death in family Other"
163365,63," order cancel shop close due to death in family Other"
163359,53,"Late Delivery"
163347,59,"Shop Closed And Customer Not Responding"
163346,59,"Shop Closed And Customer Not Responding"
163328,55,"SKU's NA"
163325,63," order cancel shop close death in family Other"
163323,57," wrong location Other"
163309,53,"Late Delivery"
163300,52," mobile issue Other"
163300,49,"Driver got late"
163295,53,"Late Delivery"
163295,53,"Late Delivery"
163279,59,"Shop Closed And Customer Not Responding"
163278,59,"Shop Closed And Customer Not Responding"
163229,57," order cancel location issue Other"
163222,63," order Cancel payment Issue Other"
163205,53,"Late Delivery"
163204,63," Shop closed and customer not responding Other"
163200,59,"Shop Closed And Customer Not Responding"
163195,59,"Shop Closed And Customer Not Responding"
163180,63," cash issue Other"
163180,63," cash issue Other"
163171,55,"SKU's NA"
163159,57," order cancel shop close Other"
163147,57," no service Area Other"
163144,55,"SKU's NA"
163144,55,"SKU's NA"
163144,55,"SKU's NA"
163144,55,"SKU's NA"
163137,55,"SKU's NA"
163134,63," order cancel payment issue Other"
163116,55,"SKU's NA"
163115,55,"SKU's NA"
163107,53,"Late Delivery"
163102,57," incomplete order Other"
163100,55,"SKU's NA"
163093,57," no service area Other"
163087,53,"Late Delivery"
163086,63," order cancel payment issue Other"
163076,53,"Late Delivery"
163065,63," cash issue Other"
163061,63," old retail print Other"
163055,53,"Late Delivery"
163051,57," wrong location Other"
163036,57," order cancel location issue Other"
163021,61,"Customer Claims That He Hasn't Placed The Order"
163021,52," Area And Signal issue Other"
163016,63," order cancel payment issue Other"
163014,53,"Late Delivery"
163013,57," incomplete order Other"
163013,52," Area And Signal issue Other"
163008,53,"Late Delivery"
162994,63," order cancel payment issu Other"
162989,57," Order Cancel Shop close Other"
162975,57," Order Cancel Shop close Other"
162971,57," order cancel shop close not attend call Other"
162970,53,"Late Delivery"
162947,63," Damaged Other"
162936,63," Shop Close Other"
162910,53,"Late Delivery"
162900,63," order cancel payment issue Other"
162897,57," No Service Area Other"
162887,63," order cancel payment issue Other"
162882,63," Order Cancel fake order punch by customer Other"
162870,63," cash issue Other"
162866,63," order cancel fake order punch by customer Other"
162853,46,"Shop Closed"
162853,63," Customer does not have cash Other"
